,mascot_name,phase_id,video_context,Hit_Rate
9564,Kapal,recog_ordered,front-desk,0.27380952380952384
9565,Chiba-kun,recog_ordered,running,0.4729241877256318
9566,Kounudoun,recog_ordered,performance,0.4297520661157025
9567,Jarbo,recog_ordered,factory-2,0.16470588235294117
9568,Kapal,recog_ordered,booth,0.26373626373626374
9569,Chiba-kun,recog_ordered,restaurant-alone,0.4225352112676056
9570,Kounudoun,recog_ordered,outside-store,0.17757009345794392
9571,Jarbo,recog_ordered,ammusement-ride-2,0.38
9572,Kapal,recog_ordered,hallway,0.40273972602739727
9573,Chiba-kun,recog_ordered,tea-ceremony,0.3081395348837209
9574,Kounudoun,recog_ordered,beach,0.38911290322580644
9575,Jarbo,recog_ordered,factory-1,0.2809917355371901
9576,Kapal,recog_ordered,hallway,0.40273972602739727
9577,Chiba-kun,recog_ordered,train-station,0.2748091603053435
9578,Kounudoun,recog_ordered,stage-with-banner,0.48760330578512395
9579,Jarbo,recog_ordered,ammusement-ride-1,0.4537037037037037
9580,Kapal,recog_ordered,bathtub,0.44642857142857145
9581,Chiba-kun,recog_ordered,restaurant-with-woman,0.325
9582,Kounudoun,recog_ordered,park-with-audience,0.38596491228070173
9583,Jarbo,recog_ordered,bus-1,0.6055045871559633
9584,Kapal,recog_ordered,parking-lot-stuffed-animals,0.2823529411764706
9585,Chiba-kun,recog_ordered,dancing,0.34854771784232363
9586,Kounudoun,recog_ordered,signing-table,0.38016528925619836
9587,Jarbo,recog_ordered,outside,0.3706896551724138
9588,Kapal,recog_ordered,learning-dance,0.34444444444444444
9589,Chiba-kun,recog_ordered,restuarant,0.543859649122807
9590,Kounudoun,recog_ordered,sidewalk,0.4576271186440678
9591,Jarbo,recog_ordered,group-dance-on-stage,0.5108695652173914
9592,Kapal,recog_ordered,bobble-head,0.26582278481012656
9593,Chiba-kun,recog_ordered,running,0.4729241877256318
9594,Kounudoun,recog_ordered,office,0.38317757009345793
9595,Jarbo,recog_ordered,roof,0.37
9596,Kapal,recog_ordered,white-hills,0.4717948717948718
9597,Chiba-kun,recog_ordered,sunrise,0.39215686274509803
9598,Kounudoun,recog_ordered,tree-on-street,0.504424778761062
9599,Jarbo,recog_ordered,train-station,0.2748091603053435
9600,Kapal,recog_ordered,riding-chair,0.3170731707317073
9601,Chiba-kun,recog_ordered,lake,0.24468085106382978
9602,Kounudoun,recog_ordered,grass,0.5206611570247934
9603,Jarbo,recog_ordered,building-2,0.4778761061946903
9604,Kapal,recog_ordered,spinning-soccer-ball,0.3176470588235294
9605,Chiba-kun,recog_ordered,pig-pen,0.43157894736842106
9606,Kounudoun,recog_ordered,outside-grocery-store,0.36607142857142855
9607,Jarbo,recog_ordered,street-2,0.26744186046511625
9608,Kapal,recog_ordered,interview,0.35275080906148865
9609,Chiba-kun,recog_ordered,gondala,0.5555555555555556
9610,Kounudoun,recog_ordered,street-with-dancers,0.2743362831858407
9611,Jarbo,recog_ordered,group-dance-in-gym,0.5304347826086957
9612,Kapal,recog_ordered,hallway,0.40273972602739727
9613,Chiba-kun,recog_ordered,pot,0.4891304347826087
9614,Kounudoun,recog_ordered,road-by-water,0.17272727272727273
9615,Jarbo,recog_ordered,mall-2,0.3854166666666667
9616,Kapal,recog_ordered,blackbox-performance,0.34502923976608185
9617,Chiba-kun,recog_ordered,stairs,0.3
9618,Kounudoun,recog_ordered,doorway,0.35537190082644626
9619,Jarbo,recog_ordered,bus,0.25471698113207547
9620,Kapal,recog_ordered,conference,0.23076923076923078
9621,Chiba-kun,recog_ordered,baseball-game,0.2803738317757009
9622,Kounudoun,recog_ordered,stairs-of-building,0.19298245614035087
9623,Jarbo,recog_ordered,alley,0.4909090909090909
9624,Kapal,recog_ordered,outside-of-building,0.3333333333333333
9625,Chiba-kun,recog_ordered,dancing,0.34854771784232363
9626,Kounudoun,recog_ordered,auditorium,0.2857142857142857
9627,Jarbo,recog_ordered,ceremony,0.3008849557522124
9628,Kapal,recog_ordered,outside-of-building,0.3333333333333333
9629,Chiba-kun,recog_ordered,town,0.3218390804597701
9630,Kounudoun,recog_ordered,auditroium-stage,0.48514851485148514
9631,Jarbo,recog_ordered,group-dance-1,0.29292929292929293
9632,Kapal,recog_ordered,hallway,0.40273972602739727
9633,Chiba-kun,recog_ordered,running,0.4729241877256318
9634,Kounudoun,recog_ordered,sidewalk-2,0.336283185840708
9635,Jarbo,recog_ordered,zoo-2,0.3565217391304348
9636,Kapal,recog_ordered,riding-chair,0.3170731707317073
9637,Chiba-kun,recog_ordered,beach,0.38911290322580644
9638,Kounudoun,recog_ordered,street-fair-1,0.30327868852459017
9639,Jarbo,recog_ordered,park,0.3371824480369515
9640,Kapal,recog_ordered,outside-dance-studio,0.15151515151515152
9641,OnoJoe,recog_ordered,driveway-infront-of-building,0.4956521739130435
9642,Shimanekko,recog_ordered,beach,0.38911290322580644
9643,Barasai,recog_ordered,mall,0.47107438016528924
9644,Fukaya,recog_ordered,cow-costume,0.3853211009174312
9645,OnoJoe,recog_ordered,park,0.3371824480369515
9646,Shimanekko,recog_ordered,scientist,0.4639175257731959
9647,Barasai,recog_ordered,peace-sign,0.2682926829268293
9648,Fukaya,recog_ordered,dancing,0.34854771784232363
9649,OnoJoe,recog_ordered,building-7,0.2831858407079646
9650,Shimanekko,recog_ordered,classroom,0.28703703703703703
9651,Barasai,recog_ordered,announcers,0.4075342465753425
9652,Fukaya,recog_ordered,exercise-class,0.45935960591133007
9653,OnoJoe,recog_ordered,city-overlook,0.30578512396694213
9654,Shimanekko,recog_ordered,outside-house,0.3076923076923077
9655,Barasai,recog_ordered,announcers,0.4075342465753425
9656,Fukaya,recog_ordered,CPR,0.4112903225806452
9657,OnoJoe,recog_ordered,interview,0.35275080906148865
9658,Shimanekko,recog_ordered,fields,0.3047619047619048
9659,Barasai,recog_ordered,dance-stage-with-background-musicians,0.21311475409836064
9660,Fukaya,recog_ordered,meet-and-greet,0.3939393939393939
9661,OnoJoe,recog_ordered,glass-building,0.5377358490566038
9662,Shimanekko,recog_ordered,indoor-event,0.39603960396039606
9663,Barasai,recog_ordered,park,0.3371824480369515
9664,Fukaya,recog_ordered,exercise-class,0.45935960591133007
9665,OnoJoe,recog_ordered,suburban-area,0.4214876033057851
9666,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
9667,Barasai,recog_ordered,dance-with-little-cheerleaders,0.47368421052631576
9668,Fukaya,recog_ordered,exercise-class,0.45935960591133007
9669,OnoJoe,recog_ordered,dark-building,0.48672566371681414
9670,Shimanekko,recog_ordered,aquarium,0.5172413793103449
9671,Barasai,recog_ordered,carousel,0.45454545454545453
9672,Fukaya,recog_ordered,presents,0.10144927536231885
9673,OnoJoe,recog_ordered,lakeside,0.2831858407079646
9674,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
9675,Barasai,recog_ordered,train,0.5537190082644629
9676,Fukaya,recog_ordered,waving,0.30526315789473685
9677,OnoJoe,recog_ordered,grey-brick-building,0.39344262295081966
9678,Shimanekko,recog_ordered,museum,0.2336448598130841
9679,Barasai,recog_ordered,announcers,0.4075342465753425
9680,Fukaya,recog_ordered,restaurants,0.47368421052631576
9681,OnoJoe,recog_ordered,on-stage-1,0.37719298245614036
9682,Shimanekko,recog_ordered,exploring-museum,0.3805309734513274
9683,Barasai,recog_ordered,announcers,0.4075342465753425
9684,Fukaya,recog_ordered,CPR,0.4112903225806452
9685,OnoJoe,recog_ordered,beatboxer-1,0.15492957746478872
9686,Shimanekko,recog_ordered,with-wood,0.33707865168539325
9687,Barasai,recog_ordered,dance-with-green-performers,0.4098360655737705
9688,Fukaya,recog_ordered,gym,0.5070422535211268
9689,OnoJoe,recog_ordered,beatboxer-2,0.2222222222222222
9690,Shimanekko,recog_ordered,fields,0.3047619047619048
9691,Barasai,recog_ordered,in-train,0.3140495867768595
9692,Fukaya,recog_ordered,exercise-class,0.45935960591133007
9693,OnoJoe,recog_ordered,highway,0.3305785123966942
9694,Shimanekko,recog_ordered,beach,0.38911290322580644
9695,Barasai,recog_ordered,greenhouse,0.3884297520661157
9696,Fukaya,recog_ordered,lobster,0.16091954022988506
9697,OnoJoe,recog_ordered,dance-in-front-of-white-tents,0.20535714285714285
9698,Shimanekko,recog_ordered,classroom,0.28703703703703703
9699,Barasai,recog_ordered,relay-race,0.5454545454545454
9700,Fukaya,recog_ordered,dance-alone,0.390625
9701,OnoJoe,recog_ordered,room-with-curtains,0.4380165289256198
9702,Shimanekko,recog_ordered,inside-house,0.42592592592592593
9703,Barasai,recog_ordered,rose-garden,0.22950819672131148
9704,Fukaya,recog_ordered,CPR,0.4112903225806452
9705,OnoJoe,recog_ordered,building-5,0.4344262295081967
9706,Shimanekko,recog_ordered,sidewalk,0.4576271186440678
9707,Barasai,recog_ordered,cherry-blossoms,0.2809917355371901
9708,Fukaya,recog_ordered,outro,0.4117647058823529
9709,OnoJoe,recog_ordered,weird-interviewer,0.38524590163934425
9710,Shimanekko,recog_ordered,back-porch,0.391304347826087
9711,Barasai,recog_ordered,monument,0.1885245901639344
9712,Fukaya,recog_ordered,tea-ceremony,0.3081395348837209
9713,OnoJoe,recog_ordered,on-stage-3,0.4918032786885246
9714,Shimanekko,recog_ordered,park,0.3371824480369515
9715,Barasai,recog_ordered,pictures,0.4084507042253521
9716,Fukaya,recog_ordered,outside-building,0.1728395061728395
9717,OnoJoe,recog_ordered,on-stage-2,0.256198347107438
9718,Shimanekko,recog_ordered,school-hallway,0.44545454545454544
9719,Barasai,recog_ordered,caligraphy,0.3670886075949367
9720,Fukaya,recog_ordered,waving,0.30526315789473685
9721,OnoJoe,recog_ordered,small-crowd-1,0.3114754098360656
9722,Shimanekko,recog_ordered,library,0.5619047619047619
9723,Barasai,recog_ordered,announcers,0.4075342465753425
9724,Fukaya,recog_ordered,bench,0.37209302325581395
9725,OnoJoe,recog_ordered,solo-dance-on-stage,0.32786885245901637
9726,Shimanekko,recog_ordered,bridge,0.5
9727,Barasai,recog_ordered,stage-dance-with-children,0.33043478260869563
9728,Fukaya,recog_ordered,exercise-class,0.45935960591133007
9729,OnoJoe,recog_ordered,interview-in-street-2,0.4380165289256198
9730,Shimanekko,recog_ordered,dancing-onstage,0.19718309859154928
9731,Barasai,recog_ordered,dance-with-announcers,0.27358490566037735
9732,Fukaya,recog_ordered,exercise-class,0.45935960591133007
9733,OnoJoe,recog_ordered,small-crowd-2,0.2809917355371901
9734,Shimanekko,recog_ordered,walking-around-outside-a-building,0.10743801652892562
9735,Barasai,recog_ordered,caligraphy,0.3670886075949367
9736,Fukaya,recog_ordered,group-dance,0.4262295081967213
9737,Jarbo,recog_random,bus-1,0.6055045871559633
9738,Kounudoun,recog_random,beach,0.38911290322580644
9739,Kapal,recog_random,bobble-head,0.26582278481012656
9740,Chiba-kun,recog_random,pot,0.4891304347826087
9741,Kapal,recog_random,dance-performance,0.23529411764705882
9742,Chiba-kun,recog_random,train-station,0.2748091603053435
9743,Kounudoun,recog_random,signing-table,0.38016528925619836
9744,Jarbo,recog_random,building-2,0.4778761061946903
9745,Jarbo,recog_random,street,0.3691588785046729
9746,Kounudoun,recog_random,park-with-audience,0.38596491228070173
9747,Chiba-kun,recog_random,gondala,0.5555555555555556
9748,Chiba-kun,recog_random,sleeping,0.43478260869565216
9749,Jarbo,recog_random,outside,0.3706896551724138
9750,Chiba-kun,recog_random,train-station,0.2748091603053435
9751,Chiba-kun,recog_random,office-with-woman,0.4
9752,Chiba-kun,recog_random,walking-in-street,0.6625
9753,Kapal,recog_random,dance-class,0.1111111111111111
9754,Kapal,recog_random,batting-cage,0.5512820512820513
9755,Kapal,recog_random,hallway,0.40273972602739727
9756,Chiba-kun,recog_random,workout,0.24675324675324675
9757,Jarbo,recog_random,meeting-2,0.13
9758,Kounudoun,recog_random,street-fair-2,0.4098360655737705
9759,Jarbo,recog_random,group-dance-in-gym,0.5304347826086957
9760,Chiba-kun,recog_random,sunrise,0.39215686274509803
9761,Kapal,recog_random,booth,0.26373626373626374
9762,Chiba-kun,recog_random,waterfront,0.39316239316239315
9763,Jarbo,recog_random,alley,0.4909090909090909
9764,Kapal,recog_random,bathtub,0.44642857142857145
9765,Kapal,recog_random,bathtub,0.44642857142857145
9766,Jarbo,recog_random,zoo-2,0.3565217391304348
9767,Kapal,recog_random,outside-dance-studio,0.15151515151515152
